ELRC-775-by_Presidency_Counci	v1	4479	0/6228	0
ELRC-776-by_Presidency_Counci	v1	4545	0/6228	0
ELRC-832-CHARTER_VALUES_CITIZ	v1	42	0/6228	0
ELRC-antibiotic	v1	895	0/6228	0
ELRC-Arquitectura_2007	v1	103	0/6228	0
ELRC-Artigos_visitportuga	v1	1058	0/6228	0
ELRC-by_Presidency	v1	9023	0/6228	0
ELRC-CORDIS_News	v1	111275	0/6228	0
ELRC-CORDIS_Results	v1	182066	0/6228	0
ELRC-EUIPO_2017	v1	17145	0/6228	0
ELRC-EUIPO_law	v1	233271	0/6228	0
ELRC-EUIPO_list	v1	30484	0/6228	0
ELRC-EUROPARL_covid	v1	720	0/6228	0
ELRC-Information_Portal	v1	11281	0/6228	0
ELRC-Localidades_2007	v1	1355	0/6228	0
ELRC-Museus_2007	v1	794	0/6228	0
ELRC-Parques_e	v1	118	0/6228	0
ELRC-Patrimnio_Aores	v1	55	0/6228	0
ELRC-Praias_2007	v1	556	0/6228	0
ELRC-Swedish_Labour	v1	322	0/6228	0
ELRC-TERMITUR	v1	3	0/6228	0
ELRC-vaccination	v1	489	0/6228	0
ELRC-wikipedia_health	v1	2098	0/6228	0
GlobalVoices	v2015	56630	0/6228	0
GNOME	v1	7515	0/6228	0
JRC-Acquis	v3.0	503393	0/6228	0
KDE4	v2	187849	0/6228	0
MPC1	v1	16703	0/6228	0
MultiUN	v1	127300	0/6228	0
OpenOffice	v2	35117	0/6228	0
RF	v1	177	0/6228	0
Salome	v1	1217	0/6228	0
Tanzil	v1	516835	0/6228	0
Ubuntu	v14.10	13116	0/6228	0
WikiMatrix	v1	1573421	0/6228	0
wikimedia	v20210402	103209	0/6228	0
WikiTitles	v3	1386531	0/6228	0
XLEnt	v1.1	3802840	0/6228	0
XLEnt	v1	3802840	0/6228	0
